08pmuz.trmo.co 0.870184971033
10.ag 0.877021642837
123.rockk.cc 0.969904173859
123ru.net 1.0
128.199.47.114 1.0
1news.md 1.0
24.ae 1.0
24.com.eg 1.0
301cc.cc 0.898484369571
360tv.ru 1.0
365news.biz 1.0
46-105-42-7.ovh.net 1.0
4esnok.by 1.0
5gsystems.at 0.752078506598
6060news.com 1.0
70trades.ae 0.827621563066
78.ru 1.0
7dniv.info 1.0
7tu.be 0.809058412608
a-tv.md 1.0
a3trading.ae 0.76457564207
aaa-talent.com.au 0.791929578532
abbottics.ai 0.761919690527
abc.jiotv.be 0.933672177734
abcnews.com.ge 1.0
abemafresh.tv 0.780111165493
about.seg.dent.ai 0.81268394374
above.ai 0.777478987053
abu-link.com 1.0
abudhabi-news.com 1.0
abundanthope.net 1.0
ac24.cz 1.0
acaya.ai 0.866888448523
actualcomment.ru 1.0
actualidad.rt.com 1.0
actualitati.md 1.0
adalskodun.is 0.75
adblocking.clario.co 0.925251047254
adentimes.net 1.0
adhs-ausbildungskompass.de 0.763818945933
adi.com.au 0.824201426566
admin.connect.opel.at 0.790633587747
aenanews.com 1.0
aeronet.cz 1.0
afaq.tv 1.0
aff.ac 0.91345062248
aftershock.news 1.0
againsterhab.com 1.0
agilist.com.au 0.761783007475
agitpro.su 1.0
agora.md 1.0
agvilvelino.it 1.0
agwarnews.net 1.0
ahfad.info 1.0
aif.md 1.0
aif.ru 1.0
ajel.sahafahn.net 1.0
ajwad.news 1.0
akhbar24.info 1.0
akhbarak.net 1.0
akhbarelyom.com 1.0
akhbarlibya.net 1.0
akwadon.com 1.0
al-ahd.net 1.0
al-marsd.com 1.0
al-omah.com 1.0
al-omana.net 1.0
al-seyassah.com 1.0
al-taleanews.com 1.0
alalamtv.net 1.0
alaraby-media.net 1.0
alasmeh.com 1.0
albawabhnews.com 1.0
alboslanews.com 1.0
alfajertv.com 1.0
alfanews.md 1.0
algeria.shafaqna.com 1.0
alhadeel.net 1.0
alia.ge 1.0
aliraqnews.com 1.0
aliwaa.com.lb 1.0
aljaras.com 1.0
alkhabar-sy.com 1.0
alkhabrpress.com 1.0
alkuwaitonline.com 1.0
almajd.net 1.0
almanar-tv.org 1.0
almanar.com.lb 1.0
almanartv.com.lb 1.0
almarsad.co 1.0
almasalah.com 1.0
almasdar-iq.com 1.0
almawqef.tv 1.0
almawrid.news 1.0
almethaqnews.com 1.0
almogaz.com 1.0
alnahdanews.com 1.0
alpha.h.ai 0.7633085773
alphageek.com.au 0.789952854534
alqraralaraby.news 1.0
alresalah.ps 1.0
alsaa.net 1.0
alsadaranews.com 1.0
alsiasi.com 1.0
alsudanalyoum.com 1.0
alt-info.com 1.0
alternathistory.com 1.0
alternativhirek.blogspot.com 1.0
althaer.com 1.0
alveo.com.au 0.814290598381
alwafd.news 1.0
alwaght.com 1.0
alwan.elwatannews.com 1.0
alwassat.com 1.0
alwatan.sy 1.0
alwehda.gov.sy 1.0
amboskoi.com.ar 0.753172574907
amediainfo.ru 1.0
ammarjohmani.blogspot.com 1.0
amnewskw.com 1.0
amp.kp.ru 1.0
amtych.ch 0.815333465454
analitik.am 1.0
analytics-on-demand.ai 0.784227682346
anbaalwatan.com 1.0
annabaa.org 1.0
antifashist.com 1.0
antikor.com.ua 1.0
antimaydan.info 1.0
api.cleversale.com.br 0.908182426245
api.destroyerbots.io 0.865839437671
api.dev.glidewell.ai 0.756642287859
api.orangetheory.co 0.803862676647
api.statos.ai 0.768653589508
api.supervpn.im 0.821976858819
api.wishbone.io 0.803643169426
app.arzanmember.ir 0.961639280254
app.diag.ai 0.754763510937
app.matador.ai 0.907985575492
app.simplefarms.ag 0.770182621643
app.testing.experimentary.com.au 0.770424913006
app.unhack.ai 0.794798331935
app.upfy.com.br 0.751927574561
app2.gofan.co 0.912104579543
aqreqator.az 1.0
ar.abna24.com 1.0
ar.azvision.az 1.0
ar.farsnews.com 1.0
ar.hibapress.com 1.0
ar.rt.com 1.0
ar.shafaqna.com 1.0
arabi21.com 1.0
arabia.sahafahn.net 1.0
arabic.almanar.com.lb 1.0
arabic.rt.com 1.0
arabic.sputniknews.com 1.0
arabic.tawhidarabi.org 1.0
arabicradio.net 1.0
arabics.ir 1.0
arabipress.net 1.0
arabiyaa.com 1.0
arabmadarat.net 1.0
arcana.cc 0.838846268867
archive.fo 1.0
archive.li 1.0
archive.thawra.sy 1.0
argol.co.il 0.850416518578
argumenti.ru 1.0
armenia.im 1.0
armeniasputnik.am 1.0
armplayer.armsites.am 0.857698292729
armsites.am 0.857698292729
arqestudiom.com.ar 0.767794383199
array-alam.com 1.0
arriyada.net 1.0
asavali.ge 1.0
asd.news 1.0
asdaapress.com 1.0
aserialov.net 1.0
asia-times.org 1.0
asicstiger.cl 0.784663641917
asimetrix.co 0.799695763984
asjoias.com.br 0.860213019636
assabeel.net 1.0
assets-tt-payment.nmo.at 0.861593482768
assets.carchase.com.au 0.802621790313
assets.fcaab.com.au 0.772592012525
assistmed.com.ar 0.876208336138
astrakhan.net 1.0
astutenews.com 1.0
at.cdntvn.pl 0.786835525037
athirpress.com 1.0
atlaszanzibar.be 0.776062755099
atomby.net 0.91345062248
aurora.network 1.0
auth-prod.savkar.ai 0.778369435725
ava.md 1.0
avalon.aeliadutyfree.com.au 0.874404006781
avaz.ba 1.0
avii.com.cn 0.803671518096
avisa.ai 0.836268902113
awajelpress.com 1.0
axar.az 1.0
az.sputniknews.ru 1.0
az.trend.az 1.0
azlsport.com 1.0
b1info.ba 1.0
babysits.dk 0.865379289335
backpackbed.com.au 0.765367427562
baghdadpress.org 1.0
bagsoflove.cn 0.7684653417
bahnews.com 1.0
balkinews.com 1.0
balrad.ru 1.0
baltnews.ee 1.0
baltnews.lt 1.0
banoraelc.com.au 0.810964506088
barbaraimportados.com.br 0.780015706885
barometr.info 1.0
barossafresh.com.au 0.777002051742
barq-org.sa 1.0
barqnewskw.com 1.0
barricada.com.ni 1.0
bawabaa.org 1.0
baya3online.com 0.90625
bb.lv 1.0
bbcnews1.com 1.0
bbcnewss.website 1.0
bbwzone.at 0.883344874387
bditelnost.info 1.0
bdrs.me 0.864967346191
beirut-news.com 1.0
beiruttime-lb.com 1.0
beladifm.com 1.0
belbalady.net 1.0
belorussij.ru 1.0
ben.ag 0.839524887368
berestje-news.org 1.0
berliner-express.com 0.86392074457
bgr.news-front.info 1.0
big.klad.gg 0.925848716875
bigportal.ba 1.0
billminimizer.at 0.765598466613
bite.ac 0.761169176844
bitfoundry.com.au 0.753254878049
blackdogride.com.au 0.777209775533
bleibhart.at 0.845872475526
blog.aliraq.ca 1.0
blogs.korrespondent.net 1.0
bloknot.ru 1.0
bmstrass.store.irrobaecom.com.br 0.771094778292
bodycandy.octie.ai 0.843898696432
bondibeachbagco.com.au 0.787373565228
boohr.co.il 0.756539506225
boycottworld.wordpress.com 1.0
breakingnews.sahafahn.net 1.0
brisaplay.com.br 0.838066854597
britz.com.au 0.836696449561
brocarpress.com 1.0
burathanews.com 1.0
bykvu.com 1.0
cafeole.com.au 0.753060321431
cai.ba 0.815737893354
caiteba.cc 0.84539139879
calgaryautoquest.ca 0.80408830049
calia.com.au 0.803484123577
caravanecharlevoix.ca 0.818338654894
carefo.com.au 0.782223803493
carinedental.com.au 0.790542570192
carrefourrimouski.ca 0.817129025547
casualdatingclub.at 0.777613104804
casualfever18.at 0.805559251265
casualflirt.dk 0.764045580195
catinaflat.at 0.783351887665
cdn-lejdd.lanmedia.fr 0.842965582969
cdn.firetech.wa.edu.au 0.785745059157
cdn.puzzlecastle.co 0.876678172023
cdn.thevasectomist.com.au 0.751202303475
cdn.yworld.com.au 0.861777273786
cdn1-ga.kakadu.bz 0.839888694477
cedarnews.net 1.0
ceskoaktualne.cz 1.0
cezarium.com 1.0
cf-origin-cafepresscom-live.cafepress.io 0.770728854351
cf-suurijournalistipalkinto.suurijournalistipalkinto.fi 0.785325435587
ch23.com 1.0
changeua.com 1.0
chillon.com.au 0.854049002075
cianopag.com.br 0.790795659531
ck-zanzo.cz 0.816735065626
clario.co 0.87432895841
clear-it.com.au 0.766867766436
climatizacion.com.ar 0.768952456706
close.co 0.928963611419
cobra.be 0.757653654789
codesmith.ch 0.800855975986
cominf.org 1.0
communitarian.ru 1.0
comopedir.com.br 0.766569787706
conexaoradioweb.com.br 0.758291636993
consortiumnews.com 1.0
cornercontenidos.com.ar 0.751515039616
covid-19.elsevier.health 0.910491423185
covid-beta.ikasi.ai 0.754134766061
covid.vitta.com.br 0.780600199701
crazybird.cc 0.916939854691
crimea.mk.ru 1.0
crocksautosales.ca 0.813849074313
crowsmembership.com.au 0.825450085319
cyber-berkut.org 0.869658803475
cz.sputniknews.com 1.0
damaseyes.com 1.0
danksstreetdepot.com.au 0.773284449289
darhaya.com 1.0
dataurgente.com 1.0
dateforlove.at 0.752052373211
datingdeluxe.at 0.779374782065
daybook.com.au 0.760630175199
dc847.co 0.847961684166
de.mib-international.ch 0.752037048271
de.news-front.info 1.0
de.sputniknews.com 1.0
de1b3bff-326c-4ad2-811c-e9b251fe301e.iexendpoints.de 0.812043329747
dearborn.org 1.0
defense-arab.com 1.0
deine.sofortkontakte.ch 0.750044822047
depascale.com.au 0.846918292616
